any;comarca o Aran;sexe;nivell de formació assolit;concepte;estat;valor
2021;Pla de l'Estany;dones;educació primària incompleta;població de 15 anys o més;;480
2021;Pla de l'Estany;dones;educació primària;població de 15 anys o més;;1665
2021;Pla de l'Estany;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;3834
2021;Pla de l'Estany;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1416
2021;Pla de l'Estany;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1296
2021;Pla de l'Estany;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1137
2021;Pla de l'Estany;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1806
2021;Pla de l'Estany;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1296
2021;Pla de l'Estany;dones;màsters universitaris i similars;població de 15 anys o més;;621
2021;Pla de l'Estany;dones;doctorat universitari;població de 15 anys o més;;141
2021;Pla de l'Estany;dones;total;població de 15 anys o més;;13788
2021;Pla de l'Estany;total;analfabetisme;població de 15 anys o més;;156
2021;Pla de l'Estany;total;educació primària incompleta;població de 15 anys o més;;972
2021;Pla de l'Estany;total;educació primària;població de 15 anys o més;;3033
2021;Pla de l'Estany;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;8469
2021;Pla de l'Estany;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;2814
2021;Pla de l'Estany;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;2856
2021;Pla de l'Estany;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2445
2021;Pla de l'Estany;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;3000
2021;Pla de l'Estany;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;2235
2021;Pla de l'Estany;total;màsters universitaris i similars;població de 15 anys o més;;1017
2021;Pla de l'Estany;total;doctorat universitari;població de 15 anys o més;;303
2021;Pla de l'Estany;total;total;població de 15 anys o més;;27303
2021;Priorat;homes;analfabetisme;població de 15 anys o més;;6
2021;Priorat;homes;educació primària incompleta;població de 15 anys o més;;90
2021;Priorat;homes;educació primària;població de 15 anys o més;;468
2021;Priorat;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;1581
2021;Priorat;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;462
2021;Priorat;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;501
2021;Priorat;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;498
2021;Priorat;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;315
2021;Priorat;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;273
2021;Priorat;homes;màsters universitaris i similars;població de 15 anys o més;;69
2021;Priorat;homes;doctorat universitari;població de 15 anys o més;;42
2021;Priorat;homes;total;població de 15 anys o més;;4302
2021;Priorat;dones;analfabetisme;població de 15 anys o més;;12
2021;Priorat;dones;educació primària incompleta;població de 15 anys o més;;84
2021;Priorat;dones;educació primària;població de 15 anys o més;;558
2021;Priorat;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;1215
2021;Priorat;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;390
2021;Priorat;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;372
2021;Priorat;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;360
2021;Priorat;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;444
2021;Priorat;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;318
2021;Priorat;dones;màsters universitaris i similars;població de 15 anys o més;;120
2021;Priorat;dones;doctorat universitari;població de 15 anys o més;;33
2021;Priorat;dones;total;població de 15 anys o més;;3912
2021;Priorat;total;analfabetisme;població de 15 anys o més;;21
2021;Priorat;total;educació primària incompleta;població de 15 anys o més;;177
2021;Priorat;total;educació primària;població de 15 anys o més;;1023
2021;Priorat;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;2796
2021;Priorat;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;852
2021;Priorat;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;873
2021;Priorat;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;861
2021;Priorat;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;759
2021;Priorat;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;591
2021;Priorat;total;màsters universitaris i similars;població de 15 anys o més;;189
2021;Priorat;total;doctorat universitari;població de 15 anys o més;;75
2021;Priorat;total;total;població de 15 anys o més;;8214
2021;Ribera d'Ebre;homes;analfabetisme;població de 15 anys o més;;27
2021;Ribera d'Ebre;homes;educació primària incompleta;població de 15 anys o més;;246
2021;Ribera d'Ebre;homes;educació primària;població de 15 anys o més;;1431
2021;Ribera d'Ebre;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;3540
2021;Ribera d'Ebre;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;768
2021;Ribera d'Ebre;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1203
2021;Ribera d'Ebre;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1176
2021;Ribera d'Ebre;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;660
2021;Ribera d'Ebre;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;453
2021;Ribera d'Ebre;homes;màsters universitaris i similars;població de 15 anys o més;;147
2021;Ribera d'Ebre;homes;doctorat universitari;població de 15 anys o més;;42
2021;Ribera d'Ebre;homes;total;població de 15 anys o més;;9693
2021;Ribera d'Ebre;dones;analfabetisme;població de 15 anys o més;;30
2021;Ribera d'Ebre;dones;educació primària incompleta;població de 15 anys o més;;369
2021;Ribera d'Ebre;dones;educació primària;població de 15 anys o més;;1737
2021;Ribera d'Ebre;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;2901
2021;Ribera d'Ebre;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;705
2021;Ribera d'Ebre;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;999
2021;Ribera d'Ebre;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;897
2021;Ribera d'Ebre;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;993
2021;Ribera d'Ebre;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;555
2021;Ribera d'Ebre;dones;màsters universitaris i similars;població de 15 anys o més;;246
2021;Ribera d'Ebre;dones;doctorat universitari;població de 15 anys o més;;33
2021;Ribera d'Ebre;dones;total;població de 15 anys o més;;9456
2021;Ribera d'Ebre;total;analfabetisme;població de 15 anys o més;;57
2021;Ribera d'Ebre;total;educació primària incompleta;població de 15 anys o més;;618
2021;Ribera d'Ebre;total;educació primària;població de 15 anys o més;;3165
2021;Ribera d'Ebre;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;6444
2021;Ribera d'Ebre;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1470
2021;Ribera d'Ebre;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;2202
2021;Ribera d'Ebre;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2076
2021;Ribera d'Ebre;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1650
2021;Ribera d'Ebre;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1008
2021;Ribera d'Ebre;total;màsters universitaris i similars;població de 15 anys o més;;393
2021;Ribera d'Ebre;total;doctorat universitari;població de 15 anys o més;;75
2021;Ribera d'Ebre;total;total;població de 15 anys o més;;19152
2021;Ripollès;homes;analfabetisme;població de 15 anys o més;;27
2021;Ripollès;homes;educació primària incompleta;població de 15 anys o més;;309
2021;Ripollès;homes;educació primària;població de 15 anys o més;;1230
2021;Ripollès;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;3828
2021;Ripollès;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1263
2021;Ripollès;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1314
2021;Ripollès;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1266
2021;Ripollès;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;849
2021;Ripollès;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;711
2021;Ripollès;homes;màsters universitaris i similars;població de 15 anys o més;;177
2021;Ripollès;homes;doctorat universitari;població de 15 anys o més;;72
2021;Ripollès;homes;total;població de 15 anys o més;;11046
2021;Ripollès;dones;analfabetisme;població de 15 anys o més;;48
2021;Ripollès;dones;educació primària incompleta;població de 15 anys o més;;498
2021;Ripollès;dones;educació primària;població de 15 anys o més;;1674
2021;Ripollès;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;3405
2021;Ripollès;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1197
2021;Ripollès;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1002
2021;Ripollès;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;900
2021;Ripollès;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1215
2021;Ripollès;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;924
2021;Ripollès;dones;màsters universitaris i similars;població de 15 anys o més;;258
2021;Ripollès;dones;doctorat universitari;població de 15 anys o més;;69
2021;Ripollès;dones;total;població de 15 anys o més;;11196
2021;Ripollès;total;analfabetisme;població de 15 anys o més;;75
2021;Ripollès;total;educació primària incompleta;població de 15 anys o més;;807
2021;Ripollès;total;educació primària;població de 15 anys o més;;2904
2021;Ripollès;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;7233
2021;Ripollès;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;2460
2021;Ripollès;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;2313
2021;Ripollès;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2166
2021;Ripollès;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;2064
2021;Ripollès;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1638
2021;Ripollès;total;màsters universitaris i similars;població de 15 anys o més;;438
2021;Ripollès;total;doctorat universitari;població de 15 anys o més;;141
2021;Ripollès;total;total;població de 15 anys o més;;22242
2021;Segarra;homes;analfabetisme;població de 15 anys o més;;6
2021;Segarra;homes;educació primària incompleta;població de 15 anys o més;;471
2021;Segarra;homes;educació primària;població de 15 anys o més;;1668
2021;Segarra;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;3819
2021;Segarra;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1107
2021;Segarra;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1188
2021;Segarra;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;906
2021;Segarra;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;582
2021;Segarra;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;483
2021;Segarra;homes;màsters universitaris i similars;població de 15 anys o més;;129
2021;Segarra;homes;doctorat universitari;població de 15 anys o més;;36
2021;Segarra;homes;total;població de 15 anys o més;;10401
2021;Segarra;dones;analfabetisme;població de 15 anys o més;;9
2021;Segarra;dones;educació primària incompleta;població de 15 anys o més;;465
2021;Segarra;dones;educació primària;població de 15 anys o més;;1431
2021;Segarra;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;3129
2021;Segarra;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;984
2021;Segarra;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;798
2021;Segarra;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;672
2021;Segarra;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;972
2021;Segarra;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;660
2021;Segarra;dones;màsters universitaris i similars;població de 15 anys o més;;243
2021;Segarra;dones;doctorat universitari;població de 15 anys o més;;45
2021;Segarra;dones;total;població de 15 anys o més;;9408
2021;Segarra;total;analfabetisme;població de 15 anys o més;;15
2021;Segarra;total;educació primària incompleta;població de 15 anys o més;;936
2021;Segarra;total;educació primària;població de 15 anys o més;;3102
2021;Segarra;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;6948
2021;Segarra;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;2094
2021;Segarra;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1986
2021;Segarra;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1578
2021;Segarra;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1554
2021;Segarra;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1140
2021;Segarra;total;màsters universitaris i similars;població de 15 anys o més;;372
2021;Segarra;total;doctorat universitari;població de 15 anys o més;;84
2021;Segarra;total;total;població de 15 anys o més;;19809
2021;Segrià;homes;analfabetisme;població de 15 anys o més;;237
2021;Segrià;homes;educació primària incompleta;població de 15 anys o més;;3219
2021;Segrià;homes;educació primària;població de 15 anys o més;;10332
2021;Segrià;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;32118
2021;Segrià;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;11508
2021;Segrià;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;8571
2021;Segrià;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;8148
2021;Segrià;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;7149
2021;Segrià;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;5949
2021;Segrià;homes;màsters universitaris i similars;població de 15 anys o més;;1884
2021;Segrià;homes;doctorat universitari;població de 15 anys o més;;924
2021;Segrià;homes;total;població de 15 anys o més;;90039
2021;Segrià;dones;analfabetisme;població de 15 anys o més;;480
2021;Segrià;dones;educació primària incompleta;població de 15 anys o més;;3561
2021;Segrià;dones;educació primària;població de 15 anys o més;;11130
2021;Segrià;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;25662
2021;Segrià;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;10215
2021;Segrià;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;7965
2021;Segrià;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;7338
2021;Segrià;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;11235
2021;Segrià;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;7260
2021;Segrià;dones;màsters universitaris i similars;població de 15 anys o més;;2985
2021;Segrià;dones;doctorat universitari;població de 15 anys o més;;837
2021;Segrià;dones;total;població de 15 anys o més;;88668
2021;Segrià;total;analfabetisme;població de 15 anys o més;;720
2021;Segrià;total;educació primària incompleta;població de 15 anys o més;;6780
2021;Segrià;total;educació primària;població de 15 anys o més;;21462
2021;Segrià;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;57780
2021;Segrià;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;21720
2021;Segrià;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;16539
2021;Segrià;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;15486
2021;Segrià;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;18384
2021;Segrià;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;13206
2021;Segrià;total;màsters universitaris i similars;població de 15 anys o més;;4872
2021;Segrià;total;doctorat universitari;població de 15 anys o més;;1758
2021;Segrià;total;total;població de 15 anys o més;;178707
2021;Selva;homes;analfabetisme;població de 15 anys o més;;303
2021;Selva;homes;educació primària incompleta;població de 15 anys o més;;2325
2021;Selva;homes;educació primària;població de 15 anys o més;;9057
2021;Selva;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;28689
2021;Selva;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;11076
2021;Selva;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;8034
2021;Selva;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;5862
2021;Selva;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;4920
2021;Selva;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;3747
2021;Selva;homes;màsters universitaris i similars;població de 15 anys o més;;951
2021;Selva;homes;doctorat universitari;població de 15 anys o més;;396
2021;Selva;homes;total;població de 15 anys o més;;75363
2021;Selva;dones;analfabetisme;població de 15 anys o més;;444
2021;Selva;dones;educació primària incompleta;població de 15 anys o més;;2751
2021;Selva;dones;educació primària;població de 15 anys o més;;9861
2021;Selva;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;23649
2021;Selva;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;10554
2021;Selva;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;6945
2021;Selva;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;5691
2021;Selva;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;7251
2021;Selva;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;4701
2021;Selva;dones;màsters universitaris i similars;població de 15 anys o més;;1536
2021;Selva;dones;doctorat universitari;població de 15 anys o més;;390
2021;Selva;dones;total;població de 15 anys o més;;73773
2021;Selva;total;analfabetisme;població de 15 anys o més;;747
2021;Selva;total;educació primària incompleta;població de 15 anys o més;;5076
2021;Selva;total;educació primària;població de 15 anys o més;;18915
2021;Selva;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;52341
2021;Selva;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;21630
2021;Selva;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;14982
2021;Selva;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;11550
2021;Selva;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;12174
2021;Selva;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;8448
2021;Selva;total;màsters universitaris i similars;població de 15 anys o més;;2487
2021;Selva;total;doctorat universitari;població de 15 anys o més;;786
2021;Selva;total;total;població de 15 anys o més;;149133
2021;Solsonès;homes;analfabetisme;població de 15 anys o més;;15
2021;Solsonès;homes;educació primària incompleta;població de 15 anys o més;;273
2021;Solsonès;homes;educació primària;població de 15 anys o més;;606
2021;Solsonès;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;1830
2021;Solsonès;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;621
2021;Solsonès;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;798
2021;Solsonès;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;735
2021;Solsonès;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;471
2021;Solsonès;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;342
2021;Solsonès;homes;màsters universitaris i similars;població de 15 anys o més;;105
2021;Solsonès;homes;doctorat universitari;població de 15 anys o més;;39
2021;Solsonès;homes;total;població de 15 anys o més;;5835
2021;Solsonès;dones;analfabetisme;població de 15 anys o més;;15
2021;Solsonès;dones;educació primària incompleta;població de 15 anys o més;;357
2021;Solsonès;dones;educació primària;població de 15 anys o més;;756
2021;Solsonès;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;1545
2021;Solsonès;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;639
2021;Solsonès;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;501
2021;Solsonès;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;585
2021;Solsonès;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;708
2021;Solsonès;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;453
2021;Solsonès;dones;màsters universitaris i similars;població de 15 anys o més;;174
2021;Solsonès;dones;doctorat universitari;població de 15 anys o més;;33
2021;Solsonès;dones;total;població de 15 anys o més;;5760
2021;Solsonès;total;analfabetisme;població de 15 anys o més;;27
2021;Solsonès;total;educació primària incompleta;població de 15 anys o més;;633
2021;Solsonès;total;educació primària;població de 15 anys o més;;1362
2021;Solsonès;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;3375
2021;Solsonès;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1260
2021;Solsonès;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1299
2021;Solsonès;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1320
2021;Solsonès;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1179
2021;Solsonès;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;792
2021;Solsonès;total;màsters universitaris i similars;població de 15 anys o més;;279
2021;Solsonès;total;doctorat universitari;població de 15 anys o més;;72
2021;Solsonès;total;total;població de 15 anys o més;;11595
2021;Tarragonès;homes;analfabetisme;població de 15 anys o més;;168
2021;Tarragonès;homes;educació primària incompleta;població de 15 anys o més;;2631
2021;Tarragonès;homes;educació primària;població de 15 anys o més;;11646
2021;Tarragonès;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;34596
2021;Tarragonès;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;13608
2021;Tarragonès;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;12492
2021;Tarragonès;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;12285
2021;Tarragonès;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;9312
2021;Tarragonès;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;8457
2021;Tarragonès;homes;màsters universitaris i similars;població de 15 anys o més;;2691
2021;Tarragonès;homes;doctorat universitari;població de 15 anys o més;;1344
2021;Tarragonès;homes;total;població de 15 anys o més;;109227
2021;Tarragonès;dones;analfabetisme;població de 15 anys o més;;594
2021;Tarragonès;dones;educació primària incompleta;població de 15 anys o més;;3891
2021;Tarragonès;dones;educació primària;població de 15 anys o més;;13983
2021;Tarragonès;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;30681
2021;Tarragonès;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;12984
2021;Tarragonès;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;11646
2021;Tarragonès;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;10542
2021;Tarragonès;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;12753
2021;Tarragonès;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;9834
2021;Tarragonès;dones;màsters universitaris i similars;població de 15 anys o més;;3966
2021;Tarragonès;dones;doctorat universitari;població de 15 anys o més;;1236
2021;Tarragonès;dones;total;població de 15 anys o més;;112104
2021;Tarragonès;total;analfabetisme;població de 15 anys o més;;762
2021;Tarragonès;total;educació primària incompleta;població de 15 anys o més;;6519
2021;Tarragonès;total;educació primària;població de 15 anys o més;;25629
2021;Tarragonès;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;65277
2021;Tarragonès;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;26592
2021;Tarragonès;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;24135
2021;Tarragonès;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;22827
2021;Tarragonès;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;22065
2021;Tarragonès;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;18291
2021;Tarragonès;total;màsters universitaris i similars;població de 15 anys o més;;6654
2021;Tarragonès;total;doctorat universitari;població de 15 anys o més;;2580
2021;Tarragonès;total;total;població de 15 anys o més;;221331
2021;Terra Alta;homes;analfabetisme;població de 15 anys o més;;12
2021;Terra Alta;homes;educació primària incompleta;població de 15 anys o més;;195
2021;Terra Alta;homes;educació primària;població de 15 anys o més;;858
2021;Terra Alta;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;2112
2021;Terra Alta;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;402
2021;Terra Alta;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;675
2021;Terra Alta;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;345
2021;Terra Alta;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;210
2021;Terra Alta;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;201
2021;Terra Alta;homes;màsters universitaris i similars;població de 15 anys o més;;81
2021;Terra Alta;homes;doctorat universitari;població de 15 anys o més;;18
2021;Terra Alta;homes;total;població de 15 anys o més;;5109
2021;Terra Alta;dones;analfabetisme;població de 15 anys o més;;21
2021;Terra Alta;dones;educació primària incompleta;població de 15 anys o més;;264
2021;Terra Alta;dones;educació primària;població de 15 anys o més;;999
2021;Terra Alta;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;1719
2021;Terra Alta;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;366
2021;Terra Alta;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;459
2021;Terra Alta;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;300
2021;Terra Alta;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;402
2021;Terra Alta;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;291
2021;Terra Alta;dones;màsters universitaris i similars;població de 15 anys o més;;111
2021;Terra Alta;dones;doctorat universitari;població de 15 anys o més;;12
2021;Terra Alta;dones;total;població de 15 anys o més;;4947
2021;Terra Alta;total;analfabetisme;població de 15 anys o més;;30
2021;Terra Alta;total;educació primària incompleta;població de 15 anys o més;;459
2021;Terra Alta;total;educació primària;població de 15 anys o més;;1860
2021;Terra Alta;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;3831
2021;Terra Alta;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;768
2021;Terra Alta;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1134
2021;Terra Alta;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;648
2021;Terra Alta;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;612
2021;Terra Alta;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;489
2021;Terra Alta;total;màsters universitaris i similars;població de 15 anys o més;;192
2021;Terra Alta;total;doctorat universitari;població de 15 anys o més;;33
2021;Terra Alta;total;total;població de 15 anys o més;;10053
2021;Urgell;homes;analfabetisme;població de 15 anys o més;;21
2021;Urgell;homes;educació primària incompleta;població de 15 anys o més;;387
2021;Urgell;homes;educació primària;població de 15 anys o més;;2055
2021;Urgell;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;5760
2021;Urgell;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;2220
2021;Urgell;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1824
2021;Urgell;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1509
2021;Urgell;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1062
2021;Urgell;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;819
2021;Urgell;homes;màsters universitaris i similars;població de 15 anys o més;;231
