any;comarca o Aran;sexe;nivell de formació assolit;concepte;estat;valor
2022;Pla de l'Estany;dones;educació primària incompleta;població de 15 anys o més;;456
2022;Pla de l'Estany;dones;educació primària;població de 15 anys o més;;1560
2022;Pla de l'Estany;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;3894
2022;Pla de l'Estany;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1434
2022;Pla de l'Estany;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1308
2022;Pla de l'Estany;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1149
2022;Pla de l'Estany;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1869
2022;Pla de l'Estany;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1338
2022;Pla de l'Estany;dones;màsters universitaris i similars;població de 15 anys o més;;669
2022;Pla de l'Estany;dones;doctorat universitari;població de 15 anys o més;;159
2022;Pla de l'Estany;dones;total;població de 15 anys o més;;13908
2022;Pla de l'Estany;total;analfabetisme;població de 15 anys o més;;123
2022;Pla de l'Estany;total;educació primària incompleta;població de 15 anys o més;;909
2022;Pla de l'Estany;total;educació primària;població de 15 anys o més;;2835
2022;Pla de l'Estany;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;8574
2022;Pla de l'Estany;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;2841
2022;Pla de l'Estany;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;2868
2022;Pla de l'Estany;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2499
2022;Pla de l'Estany;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;3072
2022;Pla de l'Estany;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;2331
2022;Pla de l'Estany;total;màsters universitaris i similars;població de 15 anys o més;;1098
2022;Pla de l'Estany;total;doctorat universitari;població de 15 anys o més;;330
2022;Pla de l'Estany;total;total;població de 15 anys o més;;27483
2022;Priorat;homes;analfabetisme;població de 15 anys o més;;3
2022;Priorat;homes;educació primària incompleta;població de 15 anys o més;;96
2022;Priorat;homes;educació primària;població de 15 anys o més;;423
2022;Priorat;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;1596
2022;Priorat;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;459
2022;Priorat;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;510
2022;Priorat;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;516
2022;Priorat;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;312
2022;Priorat;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;282
2022;Priorat;homes;màsters universitaris i similars;població de 15 anys o més;;81
2022;Priorat;homes;doctorat universitari;població de 15 anys o més;;45
2022;Priorat;homes;total;població de 15 anys o més;;4326
2022;Priorat;dones;analfabetisme;població de 15 anys o més;;15
2022;Priorat;dones;educació primària incompleta;població de 15 anys o més;;90
2022;Priorat;dones;educació primària;població de 15 anys o més;;522
2022;Priorat;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;1215
2022;Priorat;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;381
2022;Priorat;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;372
2022;Priorat;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;372
2022;Priorat;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;462
2022;Priorat;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;330
2022;Priorat;dones;màsters universitaris i similars;població de 15 anys o més;;126
2022;Priorat;dones;doctorat universitari;població de 15 anys o més;;36
2022;Priorat;dones;total;població de 15 anys o més;;3918
2022;Priorat;total;analfabetisme;població de 15 anys o més;;18
2022;Priorat;total;educació primària incompleta;població de 15 anys o més;;186
2022;Priorat;total;educació primària;població de 15 anys o més;;945
2022;Priorat;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;2811
2022;Priorat;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;840
2022;Priorat;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;882
2022;Priorat;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;888
2022;Priorat;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;774
2022;Priorat;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;612
2022;Priorat;total;màsters universitaris i similars;població de 15 anys o més;;207
2022;Priorat;total;doctorat universitari;població de 15 anys o més;;78
2022;Priorat;total;total;població de 15 anys o més;;8244
2022;Ribera d'Ebre;homes;analfabetisme;població de 15 anys o més;;24
2022;Ribera d'Ebre;homes;educació primària incompleta;població de 15 anys o més;;228
2022;Ribera d'Ebre;homes;educació primària;població de 15 anys o més;;1317
2022;Ribera d'Ebre;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;3573
2022;Ribera d'Ebre;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;789
2022;Ribera d'Ebre;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1239
2022;Ribera d'Ebre;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1233
2022;Ribera d'Ebre;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;660
2022;Ribera d'Ebre;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;462
2022;Ribera d'Ebre;homes;màsters universitaris i similars;població de 15 anys o més;;168
2022;Ribera d'Ebre;homes;doctorat universitari;població de 15 anys o més;;51
2022;Ribera d'Ebre;homes;total;població de 15 anys o més;;9747
2022;Ribera d'Ebre;dones;analfabetisme;població de 15 anys o més;;27
2022;Ribera d'Ebre;dones;educació primària incompleta;població de 15 anys o més;;345
2022;Ribera d'Ebre;dones;educació primària;població de 15 anys o més;;1635
2022;Ribera d'Ebre;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;2895
2022;Ribera d'Ebre;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;726
2022;Ribera d'Ebre;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1047
2022;Ribera d'Ebre;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;912
2022;Ribera d'Ebre;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;999
2022;Ribera d'Ebre;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;567
2022;Ribera d'Ebre;dones;màsters universitaris i similars;població de 15 anys o més;;261
2022;Ribera d'Ebre;dones;doctorat universitari;població de 15 anys o més;;42
2022;Ribera d'Ebre;dones;total;població de 15 anys o més;;9453
2022;Ribera d'Ebre;total;analfabetisme;població de 15 anys o més;;51
2022;Ribera d'Ebre;total;educació primària incompleta;població de 15 anys o més;;573
2022;Ribera d'Ebre;total;educació primària;població de 15 anys o més;;2949
2022;Ribera d'Ebre;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;6468
2022;Ribera d'Ebre;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1518
2022;Ribera d'Ebre;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;2286
2022;Ribera d'Ebre;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2142
2022;Ribera d'Ebre;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1656
2022;Ribera d'Ebre;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1029
2022;Ribera d'Ebre;total;màsters universitaris i similars;població de 15 anys o més;;429
2022;Ribera d'Ebre;total;doctorat universitari;població de 15 anys o més;;93
2022;Ribera d'Ebre;total;total;població de 15 anys o més;;19200
2022;Ripollès;homes;analfabetisme;població de 15 anys o més;;24
2022;Ripollès;homes;educació primària incompleta;població de 15 anys o més;;285
2022;Ripollès;homes;educació primària;població de 15 anys o més;;1164
2022;Ripollès;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;3849
2022;Ripollès;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1269
2022;Ripollès;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1365
2022;Ripollès;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1302
2022;Ripollès;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;864
2022;Ripollès;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;756
2022;Ripollès;homes;màsters universitaris i similars;població de 15 anys o més;;207
2022;Ripollès;homes;doctorat universitari;població de 15 anys o més;;81
2022;Ripollès;homes;total;població de 15 anys o més;;11172
2022;Ripollès;dones;analfabetisme;població de 15 anys o més;;42
2022;Ripollès;dones;educació primària incompleta;població de 15 anys o més;;456
2022;Ripollès;dones;educació primària;població de 15 anys o més;;1554
2022;Ripollès;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;3423
2022;Ripollès;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1176
2022;Ripollès;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1020
2022;Ripollès;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;933
2022;Ripollès;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1272
2022;Ripollès;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;972
2022;Ripollès;dones;màsters universitaris i similars;població de 15 anys o més;;294
2022;Ripollès;dones;doctorat universitari;població de 15 anys o més;;87
2022;Ripollès;dones;total;població de 15 anys o més;;11229
2022;Ripollès;total;analfabetisme;població de 15 anys o més;;69
2022;Ripollès;total;educació primària incompleta;població de 15 anys o més;;741
2022;Ripollès;total;educació primària;població de 15 anys o més;;2721
2022;Ripollès;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;7272
2022;Ripollès;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;2445
2022;Ripollès;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;2388
2022;Ripollès;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2238
2022;Ripollès;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;2136
2022;Ripollès;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1728
2022;Ripollès;total;màsters universitaris i similars;població de 15 anys o més;;501
2022;Ripollès;total;doctorat universitari;població de 15 anys o més;;168
2022;Ripollès;total;total;població de 15 anys o més;;22398
2022;Segarra;homes;analfabetisme;població de 15 anys o més;;6
2022;Segarra;homes;educació primària incompleta;població de 15 anys o més;;456
2022;Segarra;homes;educació primària;població de 15 anys o més;;1560
2022;Segarra;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;3930
2022;Segarra;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1110
2022;Segarra;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1200
2022;Segarra;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;969
2022;Segarra;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;594
2022;Segarra;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;492
2022;Segarra;homes;màsters universitaris i similars;població de 15 anys o més;;144
2022;Segarra;homes;doctorat universitari;població de 15 anys o més;;39
2022;Segarra;homes;total;població de 15 anys o més;;10503
2022;Segarra;dones;analfabetisme;població de 15 anys o més;;12
2022;Segarra;dones;educació primària incompleta;població de 15 anys o més;;447
2022;Segarra;dones;educació primària;població de 15 anys o més;;1347
2022;Segarra;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;3180
2022;Segarra;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;981
2022;Segarra;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;819
2022;Segarra;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;708
2022;Segarra;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;996
2022;Segarra;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;669
2022;Segarra;dones;màsters universitaris i similars;població de 15 anys o més;;270
2022;Segarra;dones;doctorat universitari;població de 15 anys o més;;45
2022;Segarra;dones;total;població de 15 anys o més;;9477
2022;Segarra;total;analfabetisme;població de 15 anys o més;;15
2022;Segarra;total;educació primària incompleta;població de 15 anys o més;;903
2022;Segarra;total;educació primària;població de 15 anys o més;;2907
2022;Segarra;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;7110
2022;Segarra;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;2094
2022;Segarra;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;2016
2022;Segarra;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1677
2022;Segarra;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1590
2022;Segarra;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1164
2022;Segarra;total;màsters universitaris i similars;població de 15 anys o més;;417
2022;Segarra;total;doctorat universitari;població de 15 anys o més;;87
2022;Segarra;total;total;població de 15 anys o més;;19980
2022;Segrià;homes;analfabetisme;població de 15 anys o més;;204
2022;Segrià;homes;educació primària incompleta;població de 15 anys o més;;3075
2022;Segrià;homes;educació primària;població de 15 anys o més;;9771
2022;Segrià;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;32733
2022;Segrià;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;11505
2022;Segrià;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;8811
2022;Segrià;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;8355
2022;Segrià;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;7263
2022;Segrià;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;6039
2022;Segrià;homes;màsters universitaris i similars;població de 15 anys o més;;2019
2022;Segrià;homes;doctorat universitari;població de 15 anys o més;;1014
2022;Segrià;homes;total;població de 15 anys o més;;90792
2022;Segrià;dones;analfabetisme;població de 15 anys o més;;438
2022;Segrià;dones;educació primària incompleta;població de 15 anys o més;;3333
2022;Segrià;dones;educació primària;població de 15 anys o més;;10458
2022;Segrià;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;25989
2022;Segrià;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;10188
2022;Segrià;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;8157
2022;Segrià;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;7608
2022;Segrià;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;11283
2022;Segrià;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;7413
2022;Segrià;dones;màsters universitaris i similars;població de 15 anys o més;;3243
2022;Segrià;dones;doctorat universitari;població de 15 anys o més;;948
2022;Segrià;dones;total;població de 15 anys o més;;89058
2022;Segrià;total;analfabetisme;població de 15 anys o més;;642
2022;Segrià;total;educació primària incompleta;població de 15 anys o més;;6408
2022;Segrià;total;educació primària;població de 15 anys o més;;20232
2022;Segrià;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;58719
2022;Segrià;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;21693
2022;Segrià;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;16965
2022;Segrià;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;15969
2022;Segrià;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;18543
2022;Segrià;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;13452
2022;Segrià;total;màsters universitaris i similars;població de 15 anys o més;;5265
2022;Segrià;total;doctorat universitari;població de 15 anys o més;;1962
2022;Segrià;total;total;població de 15 anys o més;;179847
2022;Selva;homes;analfabetisme;població de 15 anys o més;;294
2022;Selva;homes;educació primària incompleta;població de 15 anys o més;;2259
2022;Selva;homes;educació primària;població de 15 anys o més;;8511
2022;Selva;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;29226
2022;Selva;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;10965
2022;Selva;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;8451
2022;Selva;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;6147
2022;Selva;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;5055
2022;Selva;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;3930
2022;Selva;homes;màsters universitaris i similars;població de 15 anys o més;;1056
2022;Selva;homes;doctorat universitari;població de 15 anys o més;;495
2022;Selva;homes;total;població de 15 anys o més;;76380
2022;Selva;dones;analfabetisme;població de 15 anys o més;;429
2022;Selva;dones;educació primària incompleta;població de 15 anys o més;;2556
2022;Selva;dones;educació primària;població de 15 anys o més;;9246
2022;Selva;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;23979
2022;Selva;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;10611
2022;Selva;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;7335
2022;Selva;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;5907
2022;Selva;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;7473
2022;Selva;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;4932
2022;Selva;dones;màsters universitaris i similars;població de 15 anys o més;;1746
2022;Selva;dones;doctorat universitari;població de 15 anys o més;;516
2022;Selva;dones;total;població de 15 anys o més;;74730
2022;Selva;total;analfabetisme;població de 15 anys o més;;723
2022;Selva;total;educació primària incompleta;població de 15 anys o més;;4812
2022;Selva;total;educació primària;població de 15 anys o més;;17760
2022;Selva;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;53202
2022;Selva;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;21576
2022;Selva;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;15789
2022;Selva;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;12054
2022;Selva;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;12525
2022;Selva;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;8862
2022;Selva;total;màsters universitaris i similars;població de 15 anys o més;;2799
2022;Selva;total;doctorat universitari;població de 15 anys o més;;1014
2022;Selva;total;total;població de 15 anys o més;;151113
2022;Solsonès;homes;analfabetisme;població de 15 anys o més;;15
2022;Solsonès;homes;educació primària incompleta;població de 15 anys o més;;267
2022;Solsonès;homes;educació primària;població de 15 anys o més;;561
2022;Solsonès;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;1869
2022;Solsonès;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;606
2022;Solsonès;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;804
2022;Solsonès;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;780
2022;Solsonès;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;489
2022;Solsonès;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;360
2022;Solsonès;homes;màsters universitaris i similars;població de 15 anys o més;;111
2022;Solsonès;homes;doctorat universitari;població de 15 anys o més;;45
2022;Solsonès;homes;total;població de 15 anys o més;;5904
2022;Solsonès;dones;analfabetisme;població de 15 anys o més;;15
2022;Solsonès;dones;educació primària incompleta;població de 15 anys o més;;324
2022;Solsonès;dones;educació primària;població de 15 anys o més;;690
2022;Solsonès;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;1587
2022;Solsonès;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;621
2022;Solsonès;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;513
2022;Solsonès;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;609
2022;Solsonès;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;717
2022;Solsonès;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;474
2022;Solsonès;dones;màsters universitaris i similars;població de 15 anys o més;;198
2022;Solsonès;dones;doctorat universitari;població de 15 anys o més;;36
2022;Solsonès;dones;total;població de 15 anys o més;;5784
2022;Solsonès;total;analfabetisme;població de 15 anys o més;;27
2022;Solsonès;total;educació primària incompleta;població de 15 anys o més;;591
2022;Solsonès;total;educació primària;població de 15 anys o més;;1251
2022;Solsonès;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;3456
2022;Solsonès;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1227
2022;Solsonès;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1320
2022;Solsonès;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1389
2022;Solsonès;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1206
2022;Solsonès;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;834
2022;Solsonès;total;màsters universitaris i similars;població de 15 anys o més;;312
2022;Solsonès;total;doctorat universitari;població de 15 anys o més;;81
2022;Solsonès;total;total;població de 15 anys o més;;11688
2022;Tarragonès;homes;analfabetisme;població de 15 anys o més;;150
2022;Tarragonès;homes;educació primària incompleta;població de 15 anys o més;;2199
2022;Tarragonès;homes;educació primària;població de 15 anys o més;;10320
2022;Tarragonès;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;35277
2022;Tarragonès;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;13521
2022;Tarragonès;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;12732
2022;Tarragonès;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;12648
2022;Tarragonès;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;9411
2022;Tarragonès;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;8727
2022;Tarragonès;homes;màsters universitaris i similars;població de 15 anys o més;;2970
2022;Tarragonès;homes;doctorat universitari;població de 15 anys o més;;1530
2022;Tarragonès;homes;total;població de 15 anys o més;;109488
2022;Tarragonès;dones;analfabetisme;població de 15 anys o més;;528
2022;Tarragonès;dones;educació primària incompleta;població de 15 anys o més;;3606
2022;Tarragonès;dones;educació primària;població de 15 anys o més;;13092
2022;Tarragonès;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;31212
2022;Tarragonès;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;12960
2022;Tarragonès;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;12006
2022;Tarragonès;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;10869
2022;Tarragonès;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;12927
2022;Tarragonès;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;10260
2022;Tarragonès;dones;màsters universitaris i similars;població de 15 anys o més;;4314
2022;Tarragonès;dones;doctorat universitari;població de 15 anys o més;;1395
2022;Tarragonès;dones;total;població de 15 anys o més;;113172
2022;Tarragonès;total;analfabetisme;població de 15 anys o més;;681
2022;Tarragonès;total;educació primària incompleta;població de 15 anys o més;;5805
2022;Tarragonès;total;educació primària;població de 15 anys o més;;23412
2022;Tarragonès;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;66489
2022;Tarragonès;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;26481
2022;Tarragonès;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;24741
2022;Tarragonès;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;23517
2022;Tarragonès;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;22338
2022;Tarragonès;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;18990
2022;Tarragonès;total;màsters universitaris i similars;població de 15 anys o més;;7287
2022;Tarragonès;total;doctorat universitari;població de 15 anys o més;;2928
2022;Tarragonès;total;total;població de 15 anys o més;;222663
2022;Terra Alta;homes;analfabetisme;població de 15 anys o més;;12
2022;Terra Alta;homes;educació primària incompleta;població de 15 anys o més;;174
2022;Terra Alta;homes;educació primària;població de 15 anys o més;;819
2022;Terra Alta;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;2148
2022;Terra Alta;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;405
2022;Terra Alta;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;672
2022;Terra Alta;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;375
2022;Terra Alta;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;210
2022;Terra Alta;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;213
2022;Terra Alta;homes;màsters universitaris i similars;població de 15 anys o més;;84
2022;Terra Alta;homes;doctorat universitari;població de 15 anys o més;;21
2022;Terra Alta;homes;total;població de 15 anys o més;;5130
2022;Terra Alta;dones;analfabetisme;població de 15 anys o més;;18
2022;Terra Alta;dones;educació primària incompleta;població de 15 anys o més;;240
2022;Terra Alta;dones;educació primària;població de 15 anys o més;;960
2022;Terra Alta;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;1740
2022;Terra Alta;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;369
2022;Terra Alta;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;483
2022;Terra Alta;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;306
2022;Terra Alta;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;399
2022;Terra Alta;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;306
2022;Terra Alta;dones;màsters universitaris i similars;població de 15 anys o més;;129
2022;Terra Alta;dones;doctorat universitari;població de 15 anys o més;;18
2022;Terra Alta;dones;total;població de 15 anys o més;;4971
2022;Terra Alta;total;analfabetisme;població de 15 anys o més;;30
2022;Terra Alta;total;educació primària incompleta;població de 15 anys o més;;417
2022;Terra Alta;total;educació primària;població de 15 anys o més;;1779
2022;Terra Alta;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;3885
2022;Terra Alta;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;774
2022;Terra Alta;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1155
2022;Terra Alta;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;681
2022;Terra Alta;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;609
2022;Terra Alta;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;519
2022;Terra Alta;total;màsters universitaris i similars;població de 15 anys o més;;213
2022;Terra Alta;total;doctorat universitari;població de 15 anys o més;;39
2022;Terra Alta;total;total;població de 15 anys o més;;10104
2022;Urgell;homes;analfabetisme;població de 15 anys o més;;21
2022;Urgell;homes;educació primària incompleta;població de 15 anys o més;;360
2022;Urgell;homes;educació primària;població de 15 anys o més;;1926
2022;Urgell;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;5901
2022;Urgell;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;2256
2022;Urgell;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1854
2022;Urgell;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1527
2022;Urgell;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1089
2022;Urgell;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;825
2022;Urgell;homes;màsters universitaris i similars;població de 15 anys o més;;261
